transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_gemini;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;42;Therapist;"Does alcohol always seem to be involved when you have these bad luck"" incidents?""";;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;43;Client;It seems like it.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;44;Therapist;Can you think of other times when alcohol was involved and things went badly, or was it just these two DUIs?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;45;Client;I don't usually drink to excess.  It's not a regular thing.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;46;Therapist;Where do you typically drink? At home, socially after work, or at events?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;47;Client;Usually socially.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;48;Therapist;Have you thought about ways to ensure your safety after drinking?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;49;Client;Yeah, maybe calling a taxi.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;50;Therapist;That sounds like a good idea. It seems like you've already been considering your options.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;51;Client;Yeah, or I could just stay home if I plan to drink.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;52;Therapist;That's a responsible approach. You've clearly given this some thought.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;53;Client;Yeah, I don't like getting into trouble.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;54;Therapist;No one does. When you think about alternatives to driving after drinking, how consistent is that thought? Do you think you'll act on it next time?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;55;Client;I'll never drive drunk again.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;56;Therapist;What makes this time different?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;57;Client;I don't want to lose my license or my job.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;58;Therapist;You need your license for work, since you sell cars, right?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;59;Client;Yes, exactly.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;60;Therapist;You're here today, and I commend you for that.  It shows you're taking this seriously.  Calling a taxi or staying home are good signs you're thinking about safety.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;61;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;62;Therapist;What does staying home look like for you? You mentioned drinking at events.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;63;Client;The Super Bowl is coming up. I might drink then, so I'll probably just have people over instead of going out.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;64;Therapist;That sounds like a good plan.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;65;Client;Yeah, it's safer.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;66;Therapist;Have you ever considered not drinking at all?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;67;Client;After my first DUI, I didn't drink for six months. I didn't think I had a problem, so I started again.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;68;Therapist;Six months is a significant period. What were those six months like?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;69;Client;It was strange. My friends didn't hang out with me as much.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;70;Therapist;Your friends?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;71;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;72;Therapist;The ones you usually drink with?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;73;Client;Yeah, my social circle.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;74;Therapist;Why do you think they didn't spend as much time with you?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;75;Client;Probably because I wasn't drinking with them. I don't really know.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;76;Therapist;Did you talk to them about it?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;77;Client;No, my girlfriend at the time didn't want me to.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;78;Therapist;So, your girlfriend was important to you?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;79;Client;Yes, at the time.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;80;Therapist;Why did you break up?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;81;Client;She left when I started drinking again.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;82;Therapist;After the six months?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;83;Client;Around the same time. We were arguing a lot. I didn't feel like myself. I missed going out with my friends.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;84;Therapist;You felt isolated?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;85;Client;Yeah. I felt like she was trying to control me.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;86;Therapist;So, you value your independence?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;87;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;88;Therapist;How long ago was that six-month period of sobriety?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;89;Client;My first DUI was three years ago, and this one was a few weeks ago.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;90;Therapist;What have been the positive and negative aspects of drinking since then?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;91;Client;I don't really think of it in terms of good or bad. I just drink socially.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;92;Therapist;Did those friends start spending time with you again?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;93;Client;Yes, after my girlfriend and I broke up.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;94;Therapist;So, your girlfriend and your friends didn't get along?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;95;Client;She blamed my first DUI on them, saying they encouraged me to drink too much.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;96;Therapist;What do you think about that?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;97;Client;I think she was right. If they hadn't given me those shots, I would have been okay to drive.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;98;Therapist;So, you think you would have been fine if they hadn't given you those shots?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;99;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;100;Therapist;You mentioned hitting a mailbox. Was that related to the first DUI?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;101;Client;Yes, I hit a mailbox a couple of blocks from home.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;102;Therapist;That must have been frightening.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;103;Client;I don't remember much of that night.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;104;Therapist;Was it a blackout?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;105;Client;I don't know if it was a blackout, I just don't remember it clearly.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;106;Therapist;After that incident, you stopped drinking for six months, right?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;107;Client;Yes, and we were trying to work things out, but it didn't last.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;108;Therapist;You felt like she was controlling you?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;109;Client;Yes, I was tired of it.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;110;Therapist;You felt like you needed your friends, too?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;111;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;112;Therapist;You mentioned your friends gave you shots. Did you feel pressured by them?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;113;Client;No, they just shouldn't have given me those last shots. They knew I'd had enough.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;114;Therapist;They weren't looking out for your best interests?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;115;Client;No.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;116;Therapist;And you drove after that.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;117;Client;Yeah, it was my choice to take the shots, but I don't remember much.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;118;Therapist;It's easy to have 20/20 hindsight.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;119;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;120;Therapist;So, after you started drinking again, did you reconnect with the same group of friends?;;;;;;;;;;;;;;;;;;;;;;;;
98;high;compliance with rules;121;Client;Yes, they've been my friends;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;0;Therapist;Steve, before we finish today, would you be open to discussing your drinking habits?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;1;Client;Okay, what about it?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;2;Therapist;You completed a survey for us, which was very helpful. Thank you. I'd like to review a few things. I noticed you indicated drinking two to three times a week, three or four drinks per occasion, and sometimes consuming six or more drinks in a week.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;3;Client;Yes, on weekends.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;4;Therapist;I'm a little concerned about your drinking level. Excessive drinking can worsen existing problems or cause new health issues. Have you considered the connection between your drinking and the anxiety and insomnia you mentioned?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;5;Client;No, not really. I don't think I drink that much, so I doubt it's causing my anxiety.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;6;Therapist;It's common to think drinking aids sleep, but it can have a rebound effect. While it might help you fall asleep faster, it can lead to waking up in the middle of the night or early morning and struggling to go back to sleep.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;7;Client;I do wake up around 2:00 AM on nights I drink heavily.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;8;Therapist;This chart shows that for your age and gender, your drinking exceeds the low-risk level. For men under 65, low-risk is no more than 14 drinks a week and no more than four a day. A drink is defined as 12 ounces of beer, 5 ounces of wine, or 1.5 ounces of spirits. You're actually in the high-risk category.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;9;Client;I didn't realize it was that bad.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;10;Therapist;That's why this information is helpful. On a scale of 1 to 10, with 1 being 'no desire to change' and 10 being 'strong desire to change,' how ready are you to make changes?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;11;Client;I'm not sure. This is new information. I don't want to put myself at risk, and I consider myself healthy. I'd say a five.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;12;Therapist;That's a good starting point. What made you choose a five instead of a lower number?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;13;Client;I'm training for a marathon, which is why I'm here. I need to get my sleep back on track. I also don't consider myself a hazardous drinker or an alcoholic. Hence, the five.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;14;Therapist;I understand. So, your health is important, you're training for a marathon and want to succeed, and you were surprised to be in the high-risk category.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;15;Client;Yes.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;16;Therapist;Given this, what are you willing to do to change?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;17;Client;I suppose cutting back on my drinking.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;18;Therapist;What would that look like?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;19;Client;Maybe no more than three or four times a week, and on weekends, no more than five or six beers.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;20;Therapist;Writing down goals can be helpful.  If you were to set a goal for your drinking, what would it be?;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;21;Client;Doing the math, I guess no more than 18 drinks a week.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;22;Therapist;That's a step in the right direction.  Keep in mind that 18 drinks still exceeds the low-risk category. My recommendation would be to aim for 14 or fewer per week eventually. But this is a good start, and I commend you for your willingness to consider this.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;23;Client;Thanks.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;24;Therapist;We can discuss your progress at your next appointment next month.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;25;Client;Sure.;;;;;;;;;;;;;;;;;;;;;;;;
99;high;reducing alcohol consumption;26;Therapist;Great.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;0;Therapist;There, um, what brings you in today?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;1;Client;I don't know. I'm just having a little bit of trouble dealing with my criminal history and trying to stay on the right path, but it gets kind of overwhelming. I really want to be a good productive member of society, but I got this background that nobody will overlook. So it kind of makes it like, what do I go back to what I know? I mean, you can only work for $5, $6, $7 an hour for so long, and it's really frustrating. It's causing some anger issues to resurface and some depression to resurface, and I don't want to fall back.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;2;Therapist;It's really getting in the way of you becoming who you want to be.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;3;Client;Yes, it is.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;4;Therapist;So what about your criminal record is blocking you from getting where you want to be?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;5;Client;I don't know what about it is.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;6;Therapist;Your record has a conviction?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;7;Client;Yeah. It has a felony conviction on it.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;8;Therapist;Okay. Ah, there's the big trouble. Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;9;Client;Yeah, it is. And it's-- I hadn't anticipated that it would have been-- You know, so at the time, it was just like, 'Okay, cool. I'm not going to jail.';;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;10;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;11;Client;You know, and, um, now, it's like, okay, so this is more like a life sentence than it was a four-year sentence that they were offering. You know, I mean, I think it would have been bad either way, but, um, I hadn't anticipated that this was going to be this difficult, especially since I went back to school and got a degree and actually want to do some corporate level or professional type of work.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;12;Therapist;Mm-hmm. So when you put in applications or anything like that, the felony conviction, whether you know it or not, seems to knock you out of the ballpark. You're not even considered as an applicant?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;13;Client;No, I'm not. Um, in situations where I don't know about it, I mean, if I'm not considered because of that, I probably-- Um, you know, that sucks too. Don't get me wrong. I mean, I-I don't- I don't get callbacks a lot because of that issue.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;14;Therapist;Mm-hmm, mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;15;Client;I'm sure. The ones that really count are, you know, are kind of just, you know, making me so angry and, you know, kind of spilling over into the rest of my life or the ones that I get face to face, especially after a really good interview.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;16;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;17;Client;Black and white. It just stops right there. 'I'm sorry. I can't really do much for you. I-- You have to go,' you know, and it's.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;18;Therapist;So do you- do you, um, put out there about the felony conviction before you even go for the interview?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;19;Client;No. I mean, there's different situations, you know. Sometimes they ask and, you know, I'll say something like, 'We'll discuss at interview.' Uh, sometimes, there are situations where if I probably put that, I don't get a callback and those situations I don't know about. You know, but there are also times where I get an interview through, um, you know, uh, some sort of connection or something, or like a buddy of mine or a family member will send me on an interview. You know, I don't have to fill out an application for that. They just usually, you know, give you the interview. And at the end.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;20;Therapist;Seems like it's a done deal.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;21;Client;Yeah. It seems like it's a done deal. You just have to go through the motion of having the interview. And then.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;22;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;23;Client;When I go through the interview and it goes well, and they're like, 'Okay, well, you know, I think we can do something' and then, 'Here, sign this, sign that,' and the other thing. And it's like, but we just had a great, you know, I mean, I qualify. Like.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;24;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;25;Client;And.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;26;Therapist;So you didn't hurt anybody.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;27;Client;No, I didn't.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;28;Therapist;You didn't hurt anything, right?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;29;Client;It's really frustrating because.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;30;Therapist;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;31;Client;It's almost like I-I don't want to give up, but it's like, I'm not given any other choice, you know?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;32;Therapist;Yeah, 'cause you're-you're, especially with going back to school and having done all that footwork and stuff. I mean, you really have something to offer somebody.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;33;Client;I do, yeah.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;34;Therapist;Yeah. And, um, and at the time the big crisis was actually maybe prison and all the crisis around the arrest and, uh, you know, it's like you're a leper and the leper colony.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;35;Client;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;36;Therapist;Um, have there been any times when you've started the interview with that conversation so that you don't even have to go through the whole thing and then get rejected?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;37;Client;Not that I can think of, no.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;38;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;39;Client;I think.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;40;Therapist;What do you think would happen if you did that?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;41;Client;Probably get booted out right away.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;42;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;43;Client;You know. Um.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;44;Therapist;Would that be, um, what would they be like versus getting through this great interview, knowing you're-you're good for the job and all that kind of stuff, and then they boot you out?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;45;Client;Well, it sucks either way. You know what I mean?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;46;Therapist;Mm-hmm. It's, uh, I mean the lesser of two evils is that what we're getting at?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;47;Client;Mm-hmm. You know what I mean? If it's going to make things more efficient like as if-if you're what you're trying to say is if that's something that I could do and then if they get past it, then now I know that there's an actual intention by the hiring people to hire.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;48;Therapist;Right. If that's a deal-breaker and you both know it from the very beginning, I'm wondering if then really the interview is really something else. I mean, whether they get the job would truly be based on the interview and not-not your criminal record.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;49;Client;Yeah, I think as far as maybe efficiency, you know, weeding out the things, not wasting my time, you know, but I had to tell you something, a lot of the people that don't care about that type of thing.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;50;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;51;Client;Are not the sort of jobs that I really want to be doing. You know what I mean? Um, I don't know, it's just really frustrating.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;52;Therapist;Not like you're working for the government or for a bank or, you know, the FBI where those are not things you're applying for. They're jobs where you would wonder why a non-violent felony would even.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;53;Client;Be an issue.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;54;Therapist;Right.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;55;Client;Right, and then the other thing is anybody that I might tell that to.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;56;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;57;Client;That doesn't care.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;58;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;59;Client;Are probably not jobs that, you know, are worth going to get the interview.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;60;Therapist;Mm-hmm, you didn't go to college for that.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;61;Client;Right.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;62;Therapist;Mm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;63;Client;Do you know what I mean? If I want to work at a moving company and I tell them off the bat, you know, from the gate, I tell them I have a felony conviction, just so you know before the interview and they don't really mind. I mean, that's great, you know, but at the same time, I don't- I'm not looking to be a mover or.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;64;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;65;Client;A burger flipper or something like that. Not that there's anything wrong with it, but I feel like I have a little bit more to offer.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;66;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;67;Client;You know, and, um, I don't know, it's a really, it's-it's like being caught between a rock and a hard place.;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;68;Therapist;Mm-hmm. So, what have you looked into about, um, you know, advocacy in that area or expungement or anything like that?;;;;;;;;;;;;;;;;;;;;;;;;
100;high;reducing recidivism;69;Client;I have done, and my eyes;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;0;Therapist;Hi Liz, thanks for meeting with me today.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;1;Client;Sure.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;2;Therapist;So, what's something you'd like to change or work towards?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;3;Client;Well, I've been thinking about working out lately. I really want to start working out again. It's been on my mind, I know I need to do it. It's just getting the motivation.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;4;Therapist;It sounds like you've been giving this a lot of thought, and it's something you genuinely want to do.  It's understandable that motivation can be a challenge.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;5;Client;Mm-hmm. Yeah, it is.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;6;Therapist;So, if you could wave a magic wand and instantly have the ideal workout routine in place, what would that look like?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;7;Client;Wow, um... I guess I'd be going to the gym maybe three or four times a week, for about an hour each time.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;8;Therapist;That sounds like a great goal.  What makes that ideal for you?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;9;Client;Well, I know that's what's recommended for seeing results, and I used to do that. But honestly, the biggest hurdle is the time commitment. An hour at the gym turns into two hours with travel, and that's hard to fit in.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;10;Therapist;So, the time commitment feels like the biggest obstacle right now.  It sounds like you're already aware of what works for you in terms of frequency and duration, but the practicalities of fitting it into your schedule are the real challenge.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;11;Client;Exactly!  It's not that I don't want to, it's just finding the time.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;12;Therapist;Okay, so let's explore that a bit.  Instead of focusing on the ideal scenario right away, what's a small, realistic step you could take this week towards your goal?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;13;Client;Hmm... maybe I could try going just once this week, for maybe 30 minutes?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;14;Therapist;That sounds like a great starting point.  It's achievable and allows you to ease back into it. What day and time might work best for that 30-minute session?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;15;Client;Maybe Tuesday evening?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;16;Therapist;Tuesday evening sounds good.  So, you're thinking a 30-minute workout on Tuesday evening.  How confident are you that you can make that happen on a scale of 1 to 10, where 1 is not at all confident and 10 is completely confident?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;17;Client;Probably a 7 or 8.  Things can come up, but I think I can manage it.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;18;Therapist;That's great! An 7 or 8 shows you're committed. What could help you move that up to a 9 or 10?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;19;Client;Maybe if I pack my gym bag the night before, so I'm ready to go.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;20;Therapist;That's a fantastic idea.  So, packing your gym bag the night before will help boost your confidence.  So, to recap, you're aiming for a 30-minute workout on Tuesday evening, and you'll pack your gym bag the night before to help you stick to that plan. How does that sound?;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;21;Client;Sounds good.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;22;Therapist;Great.  We can check in next time and see how it went.  Remember, even small steps forward are still progress.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;23;Client;Okay, thanks.;;;;;;;;;;;;;;;;;;;;;;;;
102;low;managing life;24;Therapist;You're welcome, Liz.  See you next time.;;;;;;;;;;;;;;;;;;;;;;;;
104;high;reducing alcohol consumption;0;Therapist;Before you go, do you mind if I take a look at the questionnaire you filled out before the visit?;;;;;;;;;;;;;;;;;;;;;;;;
