transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_deepseek;;;
112;high;reducing alcohol consumption;19;Client;I want to stop drinking altogether, or at least limit it to one drink if I’m at a party. My main focus is rebuilding trust with my mom and getting back on top of my studies and sports.;;;
112;high;reducing alcohol consumption;20;Therapist;That’s a solid plan, Chris. I really appreciate you opening up about this. It’s clear you’ve thought this through, and I’m here to support you. How can I help you stay on track?;;;
112;high;reducing alcohol consumption;21;Client;Thanks for listening. It means a lot. I think just having someone to talk to and hold me accountable will help.;;;
112;high;reducing alcohol consumption;22;Therapist;Absolutely, Chris. I’m here for you. Let’s check in again soon to see how things are going. You’ve got a lot of potential, and I’m confident you can make this work.;;;
112;high;reducing alcohol consumption;23;Client;Thanks. I’ll do my best.;;;
113;high;smoking cessation;0;therapist;Hi, Sandra. Thanks for making the time to talk today. How are you doing?;;;
113;high;smoking cessation;1;client;Hi. I’m okay, I guess. Just a lot going on with my daughter in the hospital.;;;
113;high;smoking cessation;2;therapist;I can imagine this is a stressful time for you. What’s been on your mind lately?;;;
113;high;smoking cessation;3;client;Well, I’ve been thinking about quitting smoking, but I’m not sure I’m ready.;;;
113;high;smoking cessation;4;therapist;It sounds like quitting is something you’ve been considering, but it feels like a big step right now. What makes you think about quitting?;;;
113;high;smoking cessation;5;client;I feel like I’m setting a bad example for my kids, especially my daughter. She’s 12, and some of her friends are already trying cigarettes. I don’t want her to start.;;;
113;high;smoking cessation;6;therapist;It sounds like being a good role model for your daughter is really important to you. Can you tell me more about that?;;;
113;high;smoking cessation;7;client;Yeah, I smoked when I was young, and I don’t want her to go down that path. But at the same time, I enjoy smoking. It’s hard to imagine giving it up.;;;
113;high;smoking cessation;8;therapist;I hear you. Smoking feels like a part of your life, and it’s not easy to think about letting it go. What do you enjoy most about smoking?;;;
113;high;smoking cessation;9;client;It’s relaxing, especially after a long day. And at work, it’s a way to socialize with my coworkers. I’d feel left out if I stopped.;;;
113;high;smoking cessation;10;therapist;So it’s a way to unwind and connect with others. What else do you like about it?;;;
113;high;smoking cessation;11;client;Hmm, I also use it to manage my weight. After meals, it helps me feel like I’m done eating. Sometimes I’ll smoke instead of snacking.;;;
113;high;smoking cessation;12;therapist;It sounds like smoking serves a lot of purposes for you—relaxation, socializing, even managing your weight. That’s a lot to consider. What about the other side? What are some of the downsides of smoking for you?;;;
113;high;smoking cessation;13;client;Well, I worry about my health, and I feel guilty about my kids seeing me smoke. Just this morning, my daughter was watching me smoke through the window, and it made me feel awful.;;;
113;high;smoking cessation;14;therapist;That sounds like a powerful moment. How did it feel to see her watching you?;;;
113;high;smoking cessation;15;client;It was really hard. I want to be a good parent, but I feel like I’m failing her.;;;
113;high;smoking cessation;16;therapist;It’s clear that being a good parent is a top priority for you. How do you think smoking fits into that goal?;;;
113;high;smoking cessation;17;client;It doesn’t fit. I know it’s not good for me or for them, but it’s just so hard to quit.;;;
113;high;smoking cessation;18;therapist;It sounds like there’s a real tension between what you value as a parent and what smoking provides for you. What would it take for quitting to feel more possible for you?;;;
113;high;smoking cessation;19;client;I don’t know. I’m not ready to quit right now, but I do think about it.;;;
113;high;smoking cessation;20;therapist;That’s okay. It’s good that you’re thinking about it. What would need to change for quitting to feel like a priority?;;;
113;high;smoking cessation;21;client;I guess if I had more support or a plan, maybe it would feel less overwhelming.;;;
113;high;smoking cessation;22;therapist;That makes sense. Would you be open to exploring some small steps together?;;;
113;high;smoking cessation;23;client;Yeah, I think so.;;;
113;high;smoking cessation;24;therapist;Great. Before we wrap up, I’d like to give you a small exercise to think about over the next week. Would you be willing to write down your top three reasons for considering quitting, as well as what you enjoy and don’t enjoy about smoking?;;;
113;high;smoking cessation;25;client;Okay, I can try that.;;;
113;high;smoking cessation;26;therapist;Perfect. Thanks for being so open today, Sandra. Let’s meet again next week and see where you’re at. How does that sound?;;;
113;high;smoking cessation;27;client;Sounds good. Thanks for listening.;;;
113;high;smoking cessation;28;therapist;You’re welcome. Take care, and I’ll see you soon.;;;
114;high;reducing alcohol consumption;0;Therapist;Dylan, I see from the Minnesota State Mankato security report that you were stopped on Stadium Road last Friday, cited for driving under the influence, and transported to detox. The report also lists your age as 20. How accurate is this report, and can you share what led up to the incident?;;;
114;high;reducing alcohol consumption;1;Client;Yeah, that sounds about right. It happened a week ago. I was at my friend’s place watching the game, and we had a few beers. When the Vikings started losing, we ended up drinking more than usual. I couldn’t find a ride home, so I drove myself.;;;
114;high;reducing alcohol consumption;2;Therapist;It sounds like the game didn’t go as planned, and that led to drinking more than you intended. When you couldn’t find a ride, you made the decision to drive. Did I understand that correctly?;;;
114;high;reducing alcohol consumption;3;Client;Yeah, that’s exactly what happened. I’m just a normal college kid hanging out with friends. It wasn’t a big party or anything, but I still got busted.;;;
114;high;reducing alcohol consumption;4;Therapist;I hear that you were just trying to have a good time with your friends. It sounds like you didn’t expect things to go this way, especially since you weren’t at a big party. You even tried to find a ride home. What do you think went wrong in that situation?;;;
114;high;reducing alcohol consumption;5;Client;I guess I didn’t think about the consequences. I mean, my friends drink all the time and never get caught. I just had bad luck.;;;
114;high;reducing alcohol consumption;6;Therapist;It sounds like you feel this happened because of bad luck. If things stay the same and you don’t make any changes, what do you think might happen in the future?;;;
114;high;reducing alcohol consumption;7;Client;I guess I could get in more trouble with the police or the school. I don’t have the time or money for that. Going to detox was awful, and my dad said if I get suspended, I’ll have to work on my uncle’s farm in Iowa. That would ruin my social life and my plans for college.;;;
114;high;reducing alcohol consumption;8;Therapist;It sounds like avoiding future problems is really important to you. What steps do you think you could take to prevent something like this from happening again?;;;
114;high;reducing alcohol consumption;9;Client;I guess I could drink less and avoid situations where I’m more likely to get in trouble. Maybe I should only drink at home or wait until I’m 21. Or find other things to do that don’t involve drinking.;;;
114;high;reducing alcohol consumption;10;Therapist;That sounds like a thoughtful plan. On a scale of 1 to 10, how confident are you that you can follow through with it, with 10 being very confident?;;;
114;high;reducing alcohol consumption;11;Client;I’d say about a 6. I’m halfway there, but I’m not totally sure.;;;
114;high;reducing alcohol consumption;12;Therapist;What could you do to move that 6 to a 7 or 8?;;;
114;high;reducing alcohol consumption;13;Client;Maybe I could set some rules for myself, like only drinking at home or finding other activities. There’s got to be more to do in this town than just drinking.;;;
114;high;reducing alcohol consumption;14;Therapist;How do you think your life might improve if you succeed in making these changes?;;;
114;high;reducing alcohol consumption;15;Client;I’d probably feel better overall—no more hangovers, and I’d actually make it to my 8:00 AM classes. In high school, I had a 3.5 GPA, so I know I can do well if I focus.;;;
114;high;reducing alcohol consumption;16;Therapist;It sounds like education and your future are really important to you. How do your beliefs and values align with the decisions you’re planning to make about drinking?;;;
114;high;reducing alcohol consumption;17;Client;Education and my family mean a lot to me. I want to be an international journalist, and I know drinking too much is getting in the way of that. If I reprioritize, I can make my parents proud and get the education I need.;;;
114;high;reducing alcohol consumption;18;Therapist;Thanks for sharing all of this, Dylan. As part of your sanction, you’ll be placed on university disciplinary probation and need to attend an alcohol education seminar, which costs $150. How do you feel about that?;;;
114;high;reducing alcohol consumption;19;Client;All right. When is the seminar?;;;
115;low;smoking cessation;0;Therapist;Hi David, how are you feeling today?;;;
115;low;smoking cessation;1;Client;I’m okay, I guess. Just here to get my teeth fixed.;;;
115;low;smoking cessation;2;Therapist;I understand. Your oral health is important, and I’m here to help with that. How’s everything else been going?;;;
115;low;smoking cessation;3;Client;It’s been alright. Just the usual stuff.;;;
115;low;smoking cessation;4;Therapist;Got it. So, while we’re looking at your teeth, I noticed some staining. Do you have any thoughts about that?;;;
115;low;smoking cessation;5;Client;Yeah, I know. It’s probably from smoking and coffee. I’ve heard it before.;;;
115;low;smoking cessation;6;Therapist;It sounds like you’re aware of the connection. How do you feel about that?;;;
115;low;smoking cessation;7;Client;I mean, I know it’s not great, but it’s hard to change.;;;
115;low;smoking cessation;8;Therapist;It’s definitely not easy to make changes, especially with habits like smoking. What’s been your experience with trying to cut back or quit?;;;
115;low;smoking cessation;9;Client;I’ve tried before. Did the pills, but they didn’t work. Just gave me side effects.;;;
115;low;smoking cessation;10;Therapist;That sounds frustrating. It’s not uncommon for people to try a few times before finding what works. What did you learn from that experience?;;;
115;low;smoking cessation;11;Client;I guess I learned it’s harder than I thought. Everyone keeps telling me to quit, but it’s not that simple.;;;
115;low;smoking cessation;12;Therapist;It can feel overwhelming when it seems like everyone is giving advice. What would make it feel more manageable for you?;;;
115;low;smoking cessation;13;Client;I don’t know. I just don’t want to feel pressured, you know?;;;
115;low;smoking cessation;14;Therapist;Absolutely. This is about what works for you, not about pressure. What’s something small that you feel ready to explore?;;;
115;low;smoking cessation;15;Client;Maybe cutting back a little. But I’m not sure.;;;
115;low;smoking cessation;16;Therapist;That’s a great start. Cutting back can be a step in the right direction. What would support look like for you in doing that?;;;
115;low;smoking cessation;17;Client;I guess having someone to talk to without feeling judged.;;;
115;low;smoking cessation;18;Therapist;I’m here for that. We can work together on this at your pace. How does that sound?;;;
115;low;smoking cessation;19;Client;Yeah, that’s okay. I appreciate it.;;;
115;low;smoking cessation;20;Therapist;Of course. And remember, it’s about progress, not perfection. Let’s take it one step at a time.;;;
115;low;smoking cessation;21;Client;Alright. Thanks for understanding.;;;
115;low;smoking cessation;22;Therapist;Anytime, David. Let’s keep the conversation going next time. Take care.;;;
116;high;addressing bullying;0;Therapist;Molly, thank you so much for coming in today. I really appreciate you taking the time to talk with me.;;;
116;high;addressing bullying;1;Client;You’re welcome. I guess I needed to talk about some stuff anyway.;;;
116;high;addressing bullying;2;Therapist;Of course. I’m here to listen. Your mom mentioned that you’ve been having some trouble at school—kids being mean, bullying, things like that. How’s that been for you?;;;
116;high;addressing bullying;3;Client;It’s been really hard. I’ve already stayed home twice because of it. I just couldn’t deal with it.;;;
116;high;addressing bullying;4;Therapist;That sounds really tough. Missing school because of how others are treating you—that’s a lot to handle. Can you tell me more about what’s been happening?;;;
116;high;addressing bullying;5;Client;Yeah. Like, when I stayed home, rumors started spreading that I was in the principal’s office with security guards escorting me to class. But I wasn’t even there—I was at home!;;;
116;high;addressing bullying;6;Therapist;That must have been so frustrating—people making up stories about you when you weren’t even there. How did that make you feel?;;;
116;high;addressing bullying;7;Client;It made me really mad. I’ve been getting blamed for stuff since fifth or sixth grade. It’s like I’m an easy target or something.;;;
116;high;addressing bullying;8;Therapist;You feel like you’re an easy target. Can you tell me more about that? What makes you think that?;;;
116;high;addressing bullying;9;Client;I think it’s because I don’t let things go. Like, if someone says something to me, I keep talking back instead of walking away. I guess they know they can get a reaction out of me.;;;
116;high;addressing bullying;10;Therapist;So, when you engage with them, it tends to escalate things. What happens when you don’t walk away?;;;
116;high;addressing bullying;11;Client;It just gets worse. The conversation gets bigger, and then we both end up in trouble—like getting called to the principal’s office.;;;
116;high;addressing bullying;12;Therapist;That sounds like a tough cycle to be in. But I noticed you mentioned something earlier—about a time when you walked away. Can you tell me about that?;;;
116;high;addressing bullying;13;Client;Yeah, there was this one time when someone was talking about me, and I just said, “This is lame, I’m leaving,” and I walked away. I felt really proud of myself.;;;
116;high;addressing bullying;14;Therapist;That’s amazing, Molly. Walking away in that moment took a lot of strength. What helped you do that?;;;
116;high;addressing bullying;15;Client;I thought about my mom. She always tells me to just let it go, but I usually don’t listen. This time, I thought about how she’d feel if I got in trouble again, and I just walked away.;;;
116;high;addressing bullying;16;Therapist;That’s really insightful. You were able to think ahead and make a different choice. It sounds like you’re starting to find ways to break that cycle. How did it feel afterward?;;;
116;high;addressing bullying;17;Client;It felt good. Like, I didn’t get in trouble, and the other kids just stopped talking to me. It was kind of a win.;;;
116;high;addressing bullying;18;Therapist;That’s a huge win. It sounds like you’re learning what works for you. What other strategies have you thought about trying?;;;
116;high;addressing bullying;19;Client;I’ve been thinking about just walking away more often. Or, if I’m in class and things get tense, I’ll ask to go to the bathroom or something to cool off.;;;
116;high;addressing bullying;20;Therapist;Those are great ideas. It sounds like you’re really thinking about how to take care of yourself in those moments. Have you tried any of those yet?;;;
116;high;addressing bullying;21;Client;Yeah, actually. In gym class, there’s this girl who always tries to start stuff with me. I asked the teacher to move me to a different court, and it worked. I didn’t have to deal with her at all.;;;
116;high;addressing bullying;22;Therapist;That’s such a smart move. You recognized a potential problem and took steps to avoid it. How did that feel?;;;
116;high;addressing bullying;23;Client;It felt good. Like, I was in control for once. I didn’t let her get to me.;;;
116;high;addressing bullying;24;Therapist;That’s a big step, Molly. It sounds like you’re starting to figure out what works for you. And it’s okay if it takes time—this isn’t easy stuff.;;;
116;high;addressing bullying;25;Client;Yeah, it’s definitely not easy. But I’m trying.;;;
116;high;addressing bullying;26;Therapist;And that’s what matters. You’re trying, and you’re making progress. I’m really proud of you for that. How do you feel about where you’re at right now?;;;
116;high;addressing bullying;27;Client;I feel like I’m getting better at handling things. But it’s still hard, especially with all the rumors and drama.;;;
116;high;addressing bullying;28;Therapist;It is hard. High school can be really tough, especially when people are being mean for no reason. But you’re not alone in this. Do you have friends who support you?;;;
116;high;addressing bullying;29;Client;Yeah, I have a few really good friends. They’re the ones who don’t believe the rumors and actually stick up for me.;;;
116;high;addressing bullying;30;Therapist;That’s so important—having people who have your back. How do you know you can trust them?;;;
116;high;addressing bullying;31;Client;They’re the ones who text me, hang out with me, and help me when things get bad. They don’t just believe everything they hear.;;;
116;high;addressing bullying;32;Therapist;That’s a great way to tell who your real friends are. It sounds like you’ve got a good sense of who’s there for you.;;;
116;high;addressing bullying;33;Client;Yeah, I think so. But it’s still hard to know who to trust sometimes.;;;
116;high;addressing bullying;34;Therapist;That’s completely understandable. Trust takes time, especially when you’ve been hurt before. But it sounds like you’re doing a great job figuring it out.;;;
116;high;addressing bullying;35;Client;Thanks. I’m trying.;;;
116;high;addressing bullying;36;Therapist;And that’s what counts. Molly, I’d love to keep working with you on this. Would you be open to meeting again? Maybe we can even bring in one of your friends if you think that would help.;;;
116;high;addressing bullying;37;Client;Yeah, I think that would be good. There’s one friend who might want to talk too—she’s going through some similar stuff.;;;
116;high;addressing bullying;38;Therapist;That’s a great idea. We can definitely make that happen. For now, though, I just want to say how impressed I am with how you’re handling everything. High school is tough, but you’re showing a lot of strength.;;;
116;high;addressing bullying;39;Client;Thanks. That means a lot.;;;
116;high;addressing bullying;40;Therapist;Of course. You’re doing great, Molly. Let’s keep building on that.;;;
117;high;reducing alcohol consumption;0;therapist;Hi, it’s great to see you again. What’s been on your mind lately?;;;
117;high;reducing alcohol consumption;1;client;I’ve been struggling with my drinking. It’s gotten out of hand, and I think I need help.;;;
117;high;reducing alcohol consumption;2;therapist;I hear you. It sounds like this is something that’s been weighing on you. Can you tell me more?;;;
117;high;reducing alcohol consumption;3;client;Yeah, it’s been worse over the last six months. I used to drink socially, but now it’s almost every day.;;;
117;high;reducing alcohol consumption;4;therapist;That sounds like a big shift. What do you think has contributed to this change?;;;
117;high;reducing alcohol consumption;5;client;Well, I broke up with my boyfriend about a year ago, and six months ago, I started going out more to meet people. Drinking just became part of that.;;;
117;high;reducing alcohol consumption;6;therapist;I see. So, drinking became a way to cope with social situations and meeting new people?;;;
117;high;reducing alcohol consumption;7;client;Exactly. It helps me feel less nervous, but now I’m drinking even on weeknights, which I never used to do.;;;
117;high;reducing alcohol consumption;8;therapist;It sounds like drinking has become a way to manage your nerves, but it’s also starting to feel like too much. Is that right?;;;
117;high;reducing alcohol consumption;9;client;Yeah, it’s not even working anymore. I end up too drunk to really connect with anyone, and then I’m just hungover the next day.;;;
117;high;reducing alcohol consumption;10;therapist;That’s a tough spot to be in. On one hand, it helps you feel more comfortable, but on the other, it’s not giving you the results you want.;;;
117;high;reducing alcohol consumption;11;client;Yeah, and it’s affecting other parts of my life too. I’m not eating well, I’ve stopped exercising, and I just feel stuck.;;;
117;high;reducing alcohol consumption;12;therapist;It sounds like you’re noticing how this is impacting your health and lifestyle. What would you like to change?;;;
117;high;reducing alcohol consumption;13;client;I want to cut back, especially during the week. I don’t want to stop completely, but I need to get it under control.;;;
117;high;reducing alcohol consumption;14;therapist;That makes sense. It sounds like you’re looking for balance—keeping the social aspect but reducing the negative impacts.;;;
117;high;reducing alcohol consumption;15;client;Yeah, exactly. I don’t want to lose my social life, but I also don’t want to feel like this anymore.;;;
117;high;reducing alcohol consumption;16;therapist;It’s great that you’re thinking about balance. On a scale from 0 to 100, how important is it for you to cut back on drinking?;;;
117;high;reducing alcohol consumption;17;client;I’d say 80. It’s really important to me right now.;;;
117;high;reducing alcohol consumption;18;therapist;That’s a high number. What makes it an 80 instead of something lower?;;;
117;high;reducing alcohol consumption;19;client;I just feel like it’s gotten to a point where I can’t ignore it anymore. It’s affecting too much of my life.;;;
117;high;reducing alcohol consumption;20;therapist;It sounds like you’re ready to take action. What do you think might be a good first step?;;;
117;high;reducing alcohol consumption;21;client;I think starting with weekdays. If I can stop drinking during the week, that would be a big change.;;;
117;high;reducing alcohol consumption;22;therapist;That sounds like a solid plan. How do you feel about setting that as your first goal?;;;
117;high;reducing alcohol consumption;23;client;I feel good about it. It’s realistic, and I think I can do it.;;;
117;high;reducing alcohol consumption;24;therapist;That’s great to hear. It sounds like you’re motivated and ready to make a change. What support do you think you’ll need to make this happen?;;;
117;high;reducing alcohol consumption;25;client;I think just having someone to talk to, like you, and maybe finding other ways to relax during the week.;;;
117;high;reducing alcohol consumption;26;therapist;Those are great ideas. We can definitely work on strategies together. How do you feel about where we’re headed?;;;
117;high;reducing alcohol consumption;27;client;I feel hopeful. Talking about it makes me feel like I can actually do this.;;;
117;high;reducing alcohol consumption;28;therapist;That’s wonderful. You’re taking a big step by being here and being open to change. Let’s keep working on this together.;;;
119;high;managing life;0;Therapist;Thanks for coming in today. How have things been since we last met?;;;
119;high;managing life;1;Client;Well, I did get an interview for a job, but… I couldn’t go. I didn’t have anyone to watch my kids.;;;
119;high;managing life;2;Therapist;That sounds really tough. It must have been disappointing to have to cancel.;;;
119;high;managing life;3;Client;Yeah, it was. It felt like a missed opportunity. The job seemed like a good fit, but my kids come first.;;;
119;high;managing life;4;Therapist;Absolutely, your kids are your priority. How did it feel to have to make that choice?;;;
119;high;managing life;5;Client;Frustrating, honestly. I worry this will keep happening—missing chances because of childcare.;;;
119;high;managing life;6;Therapist;It sounds like childcare is a big barrier for you. On a scale of 1 to 10, how important is it for you to find a job right now?;;;
119;high;managing life;7;Client;It’s a 10. I’m the only one supporting my kids, and what I’m getting now just isn’t enough.;;;
119;high;managing life;8;Therapist;It’s clear how much this matters to you. And how confident are you, on that same scale, about finding a job?;;;
119;high;managing life;9;Client;Maybe a 3. Even if I get childcare, my resume isn’t great—gaps in work, not much education. I don’t feel very employable.;;;
119;high;managing life;10;Therapist;It sounds like childcare and confidence in your resume are the two big challenges. What would it take to move that confidence from a 3 to a 5?;;;
119;high;managing life;11;Client;Reliable childcare would help. And maybe some training or certifications to feel better about my skills.;;;
119;high;managing life;12;Therapist;That makes sense. What kind of training or certifications are you thinking about?;;;
119;high;managing life;13;Client;Something quick, like computer skills. I don’t have time for a long program, but I need something to help me get started.;;;
119;high;managing life;14;Therapist;So, short-term training that could lead to steady work—something that fits your immediate needs.;;;
119;high;managing life;15;Client;Exactly. Even if it’s not my dream job, it would help me get on my feet.;;;
119;high;managing life;16;Therapist;That’s a practical approach. Let’s break it down: childcare first, then training. What’s one small step you could take this week to start addressing childcare?;;;
119;high;managing life;17;Client;I could look into local childcare resources or ask around for recommendations.;;;
119;high;managing life;18;Therapist;That’s a great start. And what about training? Any ideas on where to begin?;;;
119;high;managing life;19;Client;Maybe I could check out community programs or online courses for basic computer skills.;;;
119;high;managing life;20;Therapist;Those are solid steps. How can I support you in moving forward with these plans?;;;
119;high;managing life;21;Client;Just having someone to talk through this with helps. I’ll start looking into childcare and training options this week.;;;
119;high;managing life;22;Therapist;You’re taking important steps, and I’m here to support you. Let’s check in next time on how it’s going.;;;
120;high;diet and weight loss management;0;Therapist;I’m really glad we could address that issue today. How are you feeling about everything we’ve discussed so far?;;;
120;high;diet and weight loss management;1;Client;Thanks, doctor. I feel a bit relieved. I’ll try to take it easy for the next few days.;;;
120;high;diet and weight loss management;2;Therapist;That sounds like a good plan. Since we have a little time left, I’d like to touch on something else if that’s okay with you. I’ve noticed your blood pressure and weight have been gradually increasing over the past few years. Would you be open to discussing this?;;;
120;high;diet and weight loss management;3;Client;Yeah, I guess so. I know my weight’s been an issue, but every time I try to do something about it, I end up back where I started. It’s really frustrating.;;;
120;high;diet and weight loss management;4;Therapist;I hear you. Weight management can feel like an uphill battle, especially when life gets busy. How about we explore this together and see if we can find some small, manageable steps that work for you?;;;
120;high;diet and weight loss management;5;Client;That sounds good, but I’m not sure where to start. Work is crazy, and with the kids, it feels like there’s no time for anything else.;;;
120;high;diet and weight loss management;6;Therapist;That’s completely understandable. Life can get overwhelming. Maybe we can focus on one small change that fits into your routine. What do you think?;;;
120;high;diet and weight loss management;7;Client;Okay, I’m willing to try. What do you suggest?;;;
120;high;diet and weight loss management;8;Therapist;One of the most effective ways to improve health and manage weight is through physical activity. It doesn’t have to be intense—just moving more can make a big difference. Are there any activities you enjoy or used to enjoy?;;;
120;high;diet and weight loss management;9;Client;I like walking, but I don’t know if it’s enough to make a difference.;;;
120;high;diet and weight loss management;10;Therapist;Walking is actually a fantastic way to start! Even short walks can have a positive impact on your health. Plus, it’s something you can do almost anywhere. Do you think you could fit a short walk into your day?;;;
120;high;diet and weight loss management;11;Client;Hmm, maybe. There’s a park near my office—I could take a walk there after work.;;;
120;high;diet and weight loss management;12;Therapist;That’s a great idea! And you know, walking can be a nice way to unwind after a busy day. How does that sound to you?;;;
120;high;diet and weight loss management;13;Client;Yeah, I think I could do that. Actually, I used to love dancing, but I haven’t done it in years.;;;
120;high;diet and weight loss management;14;Therapist;Dancing is such a fun way to stay active! It’s great for your body and your mood. Do you think you’d like to explore that again?;;;
120;high;diet and weight loss management;15;Client;I’d love to! My family would probably support me too. Maybe I could find a class or something.;;;
120;high;diet and weight loss management;16;Therapist;That’s wonderful to hear. Having support from your family can make a big difference. Would you like to look into local dance classes or even dance fitness programs?;;;
120;high;diet and weight loss management;17;Client;Yeah, I think I’d really enjoy that. I’m kind of excited about the idea now!;;;
120;high;diet and weight loss management;18;Therapist;That’s fantastic! Small steps like walking and dancing can add up over time. Another idea is to incorporate more movement into your daily routine—like taking the stairs or parking a little farther away. What do you think?;;;
120;high;diet and weight loss management;19;Client;I can definitely do those things. They seem simple enough.;;;
120;high;diet and weight loss management;20;Therapist;Exactly. Small changes can lead to big results. Let’s start with these steps and check in during your next appointment to see how it’s going. Does that work for you?;;;
120;high;diet and weight loss management;21;Client;Yeah, that sounds good. What about diet, though? That’s always the hard part.;;;
120;high;diet and weight loss management;22;Therapist;Diet is important, but it doesn’t have to be overwhelming. We can take the same approach—small, manageable changes that fit into your life. For now, let’s focus on adding movement and see how that goes.;;;
120;high;diet and weight loss management;23;Client;Okay, I like that plan. I’ll start with walking and look into dancing. Thanks, doctor!;;;
120;high;diet and weight loss management;24;Therapist;You’re welcome! I’m really excited for you. Let’s schedule a follow-up in a few weeks to see how things are going. You’ve got this;;;
121;high;diabetes management;0;Therapist;Welcome! My name is Mark, and I work here at Green Prescriptions. How are you doing today?;;;
121;high;diabetes management;1;Client;Thank you. I’m doing alright, just a bit surprised to be here, honestly.;;;
121;high;diabetes management;2;Therapist;I can understand that. I’ve got a bit of background from your GP, but I’d love to hear from you—what’s brought you in today?;;;
121;high;diabetes management;3;Client;Well, my GP said I might have Type 2 diabetes. It was a bit of a shock, to be honest.;;;
121;high;diabetes management;4;Therapist;That does sound like a lot to take in. How did you feel when you first heard that?;;;
121;high;diabetes management;5;Client;I thought he was joking! I mean, I feel fine. I don’t fit the “diabetes look,” you know? I’m not overweight or anything.;;;
121;high;diabetes management;6;Therapist;So it felt like it came out of nowhere, and it doesn’t really match how you see yourself or your lifestyle.;;;
121;high;diabetes management;7;Client;Exactly. I mean, I’m busy, I’m active—well, as active as a 55-year-old can be. I don’t see how this fits.;;;
121;high;diabetes management;8;Therapist;It sounds like you’re feeling a bit conflicted—on one hand, you trust your GP, but on the other, this diagnosis doesn’t align with how you feel physically.;;;
121;high;diabetes management;9;Client;Yeah, that’s it. I don’t feel sick at all. I sleep well, I get around, I’m not struggling. It’s just... confusing.;;;
121;high;diabetes management;10;Therapist;That makes sense. Sometimes health issues like this can be silent, especially in the early stages. What do you know about Type 2 diabetes?;;;
121;high;diabetes management;11;Client;Not much, really. My GP mentioned it might be hereditary. My dad had it, and his brother too. But I haven’t looked into it much.;;;
121;high;diabetes management;12;Therapist;It’s great that you’re aware of the family connection. Diabetes can have a genetic component, but it’s not the only factor. Lifestyle plays a role too. Would you like me to share a bit more about how it works?;;;
121;high;diabetes management;13;Client;Sure, that might help. I’m still trying to wrap my head around it.;;;
121;high;diabetes management;14;Therapist;Of course. So, Type 2 diabetes is often linked to how your body processes sugar. Insulin, a hormone, helps your cells use sugar for energy. In Type 2 diabetes, your cells become resistant to insulin, so sugar builds up in your blood.;;;
121;high;diabetes management;15;Client;Oh, so it’s like my body’s not using the sugar properly?;;;
121;high;diabetes management;16;Therapist;Exactly. And over time, high blood sugar can lead to other health issues. But the good news is, it can often be managed with small changes to diet, exercise, and sometimes medication.;;;
121;high;diabetes management;17;Client;Hmm. I guess that’s where I’m stuck. I don’t want to overhaul my life. I’m happy with how things are.;;;
121;high;diabetes management;18;Therapist;That’s completely valid. Big changes can feel overwhelming. What if we focused on small, manageable steps? For example, are there any areas of your lifestyle you’d be open to tweaking?;;;
121;high;diabetes management;19;Client;Well, I do drink a lot of coffee with sugar. Maybe I could start by cutting that out.;;;
121;high;diabetes management;20;Therapist;That’s a great starting point! Small changes like that can add up over time. How do you feel about that idea?;;;
121;high;diabetes management;21;Client;I think I could handle it. It’s not a huge sacrifice, and it might help.;;;
121;high;diabetes management;22;Therapist;That’s a really positive mindset. And you know, sometimes making one small change can inspire others. Have you thought about adding a bit more physical activity, like something social or fun?;;;
121;high;diabetes management;23;Client;I used to play squash years ago. Maybe I could get back into that. It’s social, and I’d enjoy it.;;;
121;high;diabetes management;24;Therapist;That sounds like a fantastic idea! Combining exercise with something you enjoy can make it feel less like a chore.;;;
121;high;diabetes management;25;Client;Yeah, and it might be a good way to get out of this rut I’ve been in.;;;
121;high;diabetes management;26;Therapist;It sounds like you’re ready to make some changes. How do you see this playing out over the next few months?;;;
121;high;diabetes management;27;Client;I’ll start with the coffee and maybe join the squash club. Then, in a few months, I’ll go back to my GP and see if there’s any improvement.;;;
121;high;diabetes management;28;Therapist;That’s a solid plan. It’s all about taking it one step at a time. How about we schedule a follow-up in a month to see how you’re doing?;;;
121;high;diabetes management;29;Client;Sure, that works for me. I’m actually feeling a bit more motivated now.;;;
121;high;diabetes management;30;Therapist;That’s great to hear! It’s been really helpful talking with you today. Remember, small steps can lead to big changes. I’ll see you in a month!;;;
121;high;diabetes management;31;Client;Thanks, Mark. I appreciate your help.;;;
122;high;unidentifiable;0;client;Well, I'm here because my mom wants me to be here.;;;
122;high;unidentifiable;1;therapist;I hear that. It sounds like this isn’t necessarily something you chose for yourself. How are you feeling about being here?;;;
122;high;unidentifiable;2;client;I don’t really wanna be here, but… I guess I don’t have much of a choice.;;;
122;high;unidentifiable;3;therapist;It’s tough when it feels like the decision is out of your hands. Can you tell me more about what’s been going on that led to this?;;;
122;high;unidentifiable;4;client;Um, she found my stash… and she freaked out. She’s been going crazy over it. I don’t even know why she was going through my stuff in the first place.;;;
122;high;unidentifiable;5;therapist;That sounds really frustrating. It’s like your privacy was crossed, and now it’s led to this situation. How did that make you feel when she found it?;;;
122;high;unidentifiable;6;client;I was mad. I mean, it’s my stuff. I don’t go through her things, so why does she get to go through mine?;;;
